Image, X, Y, Width, Height, Label
SonicFrontiers1388.jpg, 280.53846153846155, 316.6153846153846, 338.15384615384613, 405.46153846153845, Sonic
SonicFrontiers1389.jpg, 221.66666666666663, 288.16666666666663, 433.41666666666663, 510.41666666666663, Sonic
SonicFrontiers139.jpg, 299.72727272727275, 252.63636363636363, 378.6363636363636, 364.6363636363636, Sonic
SonicFrontiers1390.jpg, 208.24999999999997, 405.41666666666663, 345.3333333333333, 514.4999999999999, Sonic
SonicFrontiers1391.jpg, 291.0833333333333, 342.41666666666663, 354.66666666666663, 442.74999999999994, Sonic
SonicFrontiers1392.jpg, 271.0, 318.0, 334.0, 412.0, Sonic
SonicFrontiers1393.jpg, 223.99999999999997, 342.41666666666663, 329.5833333333333, 426.41666666666663, Sonic
SonicFrontiers1393.jpg, 307.99999999999994, 270.66666666666663, 327.8333333333333, 333.0833333333333, Rings
SonicFrontiers1393.jpg, 329.5833333333333, 279.99999999999994, 338.91666666666663, 318.49999999999994, Rings
SonicFrontiers1394.jpg, 306.38461538461536, 316.07692307692304, 353.7692307692308, 375.30769230769226, Sonic
SonicFrontiers1395.jpg, 296.6923076923077, 108.76923076923076, 344.07692307692304, 151.3076923076923, Sonic
SonicFrontiers1396.jpg, 280.5, 159.5, 335.5, 238.0, Sonic
SonicFrontiers1397.jpg, 299.5, 145.0, 372.5, 232.5, Sonic
SonicFrontiers1399.jpg, 310.0, 146.0, 347.5, 193.5, Sonic
SonicFrontiers14.jpg, 304.26666666666665, 258.53333333333336, 350.4666666666667, 342.06666666666666, Sonic
SonicFrontiers140.jpg, 285.9230769230769, 420.5384615384615, 360.7692307692308, 537.3846153846154, Sonic
SonicFrontiers1400.jpg, 225.16666666666663, 39.08333333333333, 275.91666666666663, 82.83333333333333, Sonic
SonicFrontiers1401.jpg, 338.5, 156.0, 378.0, 231.0, Sonic
SonicFrontiers1402.jpg, 306.38461538461536, 185.23076923076923, 351.07692307692304, 254.15384615384613, Sonic
SonicFrontiers1403.jpg, 301.53846153846155, 182.53846153846152, 348.9230769230769, 234.23076923076923, Sonic
SonicFrontiers1404.jpg, 272.41666666666663, 121.91666666666666, 344.16666666666663, 226.33333333333331, Sonic
SonicFrontiers1405.jpg, 293.41666666666663, 170.33333333333331, 341.8333333333333, 230.99999999999997, Sonic
SonicFrontiers1406.jpg, 301.53846153846155, 342.46153846153845, 351.07692307692304, 388.2307692307692, SonicCurled
SonicFrontiers1408.jpg, 1.2727272727272727, 211.9090909090909, 408.54545454545456, 567.6363636363636, Sonic
SonicFrontiers1409.jpg, 0.5833333333333333, 217.58333333333331, 511.58333333333326, 699.4166666666666, Sonic
SonicFrontiers141.jpg, 269.2307692307692, 257.38461538461536, 376.9230769230769, 421.6153846153846, Sonic
SonicFrontiers141.jpg, 199.23076923076923, 138.3846153846154, 238.0, 194.9230769230769, Rings
SonicFrontiers1410.jpg, 71.27272727272727, 201.72727272727272, 521.1818181818181, 698.7272727272727, Sonic
SonicFrontiers1412.jpg, 149.33333333333331, 229.24999999999997, 435.16666666666663, 466.08333333333326, Sonic
SonicFrontiers1413.jpg, 297.49999999999994, 288.74999999999994, 364.5833333333333, 389.66666666666663, Sonic
SonicFrontiers1414.jpg, 208.3846153846154, 224.53846153846152, 507.7692307692307, 465.7692307692308, Sonic
SonicFrontiers1415.jpg, 299.8333333333333, 334.24999999999994, 353.49999999999994, 411.83333333333326, Sonic
SonicFrontiers1416.jpg, 159.83333333333331, 505.16666666666663, 348.24999999999994, 692.4166666666666, Sonic
SonicFrontiers1417.jpg, 285.24999999999994, 135.91666666666666, 370.41666666666663, 193.08333333333331, Sonic
SonicFrontiers1418.jpg, 319.0833333333333, 352.3333333333333, 387.33333333333326, 482.41666666666663, Sonic
SonicFrontiers1419.jpg, 254.15384615384613, 355.38461538461536, 345.15384615384613, 458.2307692307692, Sonic
SonicFrontiers142.jpg, 283.49999999999994, 286.41666666666663, 341.8333333333333, 387.33333333333326, Sonic
SonicFrontiers1420.jpg, 345.91666666666663, 359.91666666666663, 440.41666666666663, 470.74999999999994, Sonic
SonicFrontiers1421.jpg, 322.5833333333333, 351.74999999999994, 454.41666666666663, 479.49999999999994, Sonic
SonicFrontiers1422.jpg, 316.07692307692304, 340.30769230769226, 384.46153846153845, 448.5384615384615, Sonic
SonicFrontiers1423.jpg, 305.0, 342.5, 359.5, 437.5, Sonic
SonicFrontiers1424.jpg, 294.93333333333334, 359.3333333333333, 367.73333333333335, 472.73333333333335, Sonic
SonicFrontiers1425.jpg, 282.15384615384613, 352.15384615384613, 350.53846153846155, 415.6923076923077, Sonic
SonicFrontiers1426.jpg, 295.5, 333.5, 333.0, 416.0, Sonic
SonicFrontiers1427.jpg, 236.0, 367.5, 317.0, 432.0, Sonic
SonicFrontiers1428.jpg, 303.0, 318.5, 344.5, 370.0, SonicBoosting
SonicFrontiers1429.jpg, 303.3333333333333, 285.6, 405.53333333333336, 382.6666666666667, Sonic
SonicFrontiers143.jpg, 294.93333333333334, 379.40000000000003, 362.1333333333333, 480.2, Sonic
SonicFrontiers1430.jpg, 275.6923076923077, 302.6153846153846, 360.7692307692308, 368.30769230769226, Sonic
SonicFrontiers1431.jpg, 297.1818181818182, 350.0, 353.1818181818182, 407.9090909090909, SonicCurled
SonicFrontiers1432.jpg, 294.5, 312.0, 364.5, 413.0, Sonic
SonicFrontiers1432.jpg, 254.91666666666663, 0.5833333333333333, 284.66666666666663, 21.583333333333332, Rings
SonicFrontiers1433.jpg, 304.8181818181818, 320.72727272727275, 388.8181818181818, 383.72727272727275, Sonic
SonicFrontiers1434.jpg, 311.8181818181818, 343.0, 382.45454545454544, 427.6363636363636, Sonic
SonicFrontiers1435.jpg, 255.23076923076923, 361.8461538461538, 342.46153846153845, 457.15384615384613, Sonic
SonicFrontiers1436.jpg, 296.91666666666663, 470.16666666666663, 386.16666666666663, 567.5833333333333, Sonic
SonicFrontiers1437.jpg, 316.5, 322.0, 382.5, 421.5, Sonic
SonicFrontiers1438.jpg, 300.46153846153845, 309.6153846153846, 353.2307692307692, 391.46153846153845, Sonic
SonicFrontiers1439.jpg, 229.83333333333331, 321.99999999999994, 328.99999999999994, 419.99999999999994, Sonic
SonicFrontiers1439.jpg, 245.58333333333331, 194.24999999999997, 281.74999999999994, 279.99999999999994, Rings
SonicFrontiers144.jpg, 303.15384615384613, 271.38461538461536, 332.7692307692308, 326.30769230769226, Sonic
SonicFrontiers1440.jpg, 290.0, 350.5, 341.0, 417.0, Sonic
SonicFrontiers1441.jpg, 286.53333333333336, 286.06666666666666, 334.1333333333333, 343.0, SonicBoosting
SonicFrontiers1442.jpg, 306.1333333333333, 309.4, 371.93333333333334, 362.6, SonicBoosting
SonicFrontiers1443.jpg, 311.2307692307692, 237.46153846153845, 347.8461538461538, 310.15384615384613, Sonic
SonicFrontiers1444.jpg, 290.7692307692308, 86.15384615384615, 349.46153846153845, 192.76923076923077, Sonic
SonicFrontiers1445.jpg, 214.3076923076923, 126.0, 315.0, 214.84615384615384, Sonic
SonicFrontiers1446.jpg, 313.38461538461536, 39.84615384615385, 386.6153846153846, 96.92307692307692, Sonic
SonicFrontiers1447.jpg, 232.5, 333.5, 306.0, 437.0, Sonic
SonicFrontiers1449.jpg, 287.53846153846155, 321.46153846153845, 341.38461538461536, 411.9230769230769, Sonic
SonicFrontiers145.jpg, 247.5, 104.0, 386.5, 199.5, Sonic
SonicFrontiers1450.jpg, 249.0, 339.5, 301.5, 421.0, Sonic
SonicFrontiers1451.jpg, 323.5, 321.5, 406.5, 387.5, Sonic
SonicFrontiers1452.jpg, 316.16666666666663, 397.83333333333326, 379.16666666666663, 461.41666666666663, SonicCurled
SonicFrontiers1453.jpg, 297.7692307692308, 242.84615384615384, 367.7692307692308, 358.07692307692304, Sonic
SonicFrontiers1454.jpg, 241.5, 350.5, 321.5, 435.0, Sonic
SonicFrontiers1455.jpg, 291.8125, 347.8125, 350.875, 404.6875, SonicCurled
SonicFrontiers1456.jpg, 306.0, 329.5, 368.0, 388.0, SonicCurled
SonicFrontiers1457.jpg, 303.3333333333333, 333.66666666666663, 374.49999999999994, 428.74999999999994, Sonic
SonicFrontiers1458.jpg, 378.5, 322.0, 451.5, 392.5, SonicBoosting
SonicFrontiers1459.jpg, 272.99999999999994, 106.16666666666666, 375.08333333333326, 252.58333333333331, Sonic
SonicFrontiers146.jpg, 298.5, 100.0, 351.0, 150.0, Sonic
SonicFrontiers146.jpg, 131.5, 83.5, 153.0, 133.0, Rings
SonicFrontiers146.jpg, 254.0, 90.5, 299.0, 133.0, Rings
SonicFrontiers1460.jpg, 295.07692307692304, 349.46153846153845, 356.46153846153845, 409.2307692307692, SonicCurled
SonicFrontiers1461.jpg, 284.3076923076923, 362.9230769230769, 345.15384615384613, 426.46153846153845, Sonic
SonicFrontiers1462.jpg, 306.38461538461536, 339.2307692307692, 354.30769230769226, 435.6153846153846, Sonic
SonicFrontiers1463.jpg, 321.06666666666666, 332.73333333333335, 370.06666666666666, 424.2, Sonic
SonicFrontiers1464.jpg, 321.5, 321.5, 403.0, 402.5, Sonic
SonicFrontiers1465.jpg, 303.6923076923077, 348.9230769230769, 347.30769230769226, 422.6923076923077, Sonic
SonicFrontiers1466.jpg, 284.5, 341.5, 355.0, 420.5, Sonic
SonicFrontiers1467.jpg, 292.8333333333333, 301.5833333333333, 346.49999999999994, 382.08333333333326, Sonic
SonicFrontiers1468.jpg, 295.6153846153846, 361.30769230769226, 355.38461538461536, 464.15384615384613, Sonic
SonicFrontiers1469.jpg, 288.6153846153846, 344.6153846153846, 351.07692307692304, 462.5384615384615, Sonic
SonicFrontiers147.jpg, 267.27272727272725, 105.63636363636364, 383.72727272727275, 185.1818181818182, Sonic
SonicFrontiers1470.jpg, 265.46153846153845, 361.30769230769226, 327.38461538461536, 420.0, SonicCurled
SonicFrontiers1471.jpg, 285.24999999999994, 337.74999999999994, 365.74999999999994, 426.99999999999994, Sonic
SonicFrontiers1472.jpg, 303.6923076923077, 340.30769230769226, 349.46153846153845, 407.6153846153846, Sonic
SonicFrontiers1473.jpg, 290.0, 373.5, 378.0, 489.5, Sonic
SonicFrontiers1474.jpg, 281.5, 147.0, 371.5, 204.0, Sonic
SonicFrontiers1475.jpg, 287.5, 329.5, 347.0, 416.5, Sonic
SonicFrontiers1476.jpg, 297.49999999999994, 208.24999999999997, 354.0833333333333, 263.66666666666663, Sonic
SonicFrontiers1476.jpg, 258.99999999999994, 208.83333333333331, 390.83333333333326, 333.0833333333333, Rings
SonicFrontiers1476.jpg, 298.0833333333333, 184.33333333333331, 382.08333333333326, 254.33333333333331, Rings
SonicFrontiers1476.jpg, 310.91666666666663, 130.66666666666666, 361.66666666666663, 204.16666666666663, Rings
SonicFrontiers1476.jpg, 310.3333333333333, 103.24999999999999, 357.5833333333333, 176.74999999999997, Rings
SonicFrontiers1476.jpg, 288.74999999999994, 0.5833333333333333, 363.41666666666663, 56.58333333333333, Rings
SonicFrontiers1476.jpg, 675.4999999999999, 130.08333333333331, 698.8333333333333, 201.83333333333331, Rings
SonicFrontiers1477.jpg, 252.53846153846152, 354.30769230769226, 317.6923076923077, 418.9230769230769, Sonic
SonicFrontiers1478.jpg, 267.74999999999994, 372.74999999999994, 356.99999999999994, 500.49999999999994, Sonic
SonicFrontiers1479.jpg, 316.6153846153846, 240.69230769230768, 380.6923076923077, 301.0, Sonic
SonicFrontiers148.jpg, 196.58333333333331, 476.58333333333326, 303.3333333333333, 599.6666666666666, Sonic
SonicFrontiers1480.jpg, 272.46153846153845, 340.8461538461538, 351.07692307692304, 443.6923076923077, Sonic
SonicFrontiers1481.jpg, 328.99999999999994, 264.24999999999994, 381.49999999999994, 314.99999999999994, SonicCurled
SonicFrontiers1483.jpg, 282.3333333333333, 342.99999999999994, 345.3333333333333, 398.99999999999994, SonicCurled
SonicFrontiers1484.jpg, 294.53846153846155, 327.38461538461536, 361.8461538461538, 424.8461538461538, Sonic
SonicFrontiers1485.jpg, 418.38461538461536, 285.9230769230769, 479.2307692307692, 325.2307692307692, Sonic
SonicFrontiers1486.jpg, 327.72727272727275, 351.27272727272725, 390.72727272727275, 471.54545454545456, Sonic
SonicFrontiers1487.jpg, 274.27272727272725, 355.72727272727275, 332.8181818181818, 413.6363636363636, SonicCurled
SonicFrontiers1488.jpg, 367.5, 117.25, 447.125, 243.25, Sonic
SonicFrontiers1489.jpg, 299.44444444444446, 136.88888888888889, 353.11111111111114, 192.11111111111111, SonicCurled
SonicFrontiers149.jpg, 260.75, 96.25, 387.625, 186.375, Sonic
SonicFrontiers1490.jpg, 287.77777777777777, 346.8888888888889, 368.6666666666667, 436.3333333333333, Sonic
SonicFrontiers1491.jpg, 300.125, 137.375, 353.5, 189.875, SonicCurled
SonicFrontiers1492.jpg, 256.375, 361.375, 328.125, 445.375, Sonic
SonicFrontiers1493.jpg, 269.5, 66.5, 393.75, 143.5, Sonic
SonicFrontiers1494.jpg, 266.77777777777777, 343.0, 361.6666666666667, 403.6666666666667, Sonic
SonicFrontiers1495.jpg, 302.75, 140.0, 353.5, 190.75, SonicCurled
SonicFrontiers1495.jpg, 505.75, 370.125, 586.25, 449.75, Rings
SonicFrontiers1495.jpg, 237.125, 320.25, 308.875, 397.25, Rings
SonicFrontiers1495.jpg, 276.5, 28.0, 317.625, 71.75, Rings
SonicFrontiers1495.jpg, 154.875, 51.625, 194.25, 95.375, Rings
SonicFrontiers1495.jpg, 56.875, 84.875, 99.75, 134.75, Rings
SonicFrontiers1495.jpg, 0.875, 128.625, 39.375, 187.25, Rings
SonicFrontiers1495.jpg, 0.875, 190.75, 40.25, 251.125, Rings
SonicFrontiers1496.jpg, 303.3333333333333, 329.77777777777777, 352.3333333333333, 393.55555555555554, Sonic
SonicFrontiers1497.jpg, 273.77777777777777, 205.33333333333334, 370.22222222222223, 339.8888888888889, Sonic
SonicFrontiers1498.jpg, 336.0, 308.77777777777777, 391.22222222222223, 360.8888888888889, SonicCurled
SonicFrontiers1499.jpg, 290.11111111111114, 321.22222222222223, 375.6666666666667, 439.44444444444446, Sonic
SonicFrontiers15.jpg, 301.0, 314.22222222222223, 343.77777777777777, 413.0, Sonic
SonicFrontiers15.jpg, 241.11111111111111, 211.55555555555557, 290.11111111111114, 255.11111111111111, Rings
SonicFrontiers15.jpg, 317.3333333333333, 244.22222222222223, 360.8888888888889, 297.8888888888889, Rings
SonicFrontiers150.jpg, 301.0, 217.77777777777777, 359.3333333333333, 282.3333333333333, Sonic
SonicFrontiers1500.jpg, 301.7, 322.0, 348.59999999999997, 385.0, Sonic
SonicFrontiers1501.jpg, 317.3333333333333, 338.3333333333333, 360.11111111111114, 390.44444444444446, Sonic
SonicFrontiers1502.jpg, 308.0, 325.8888888888889, 384.22222222222223, 441.0, Sonic
SonicFrontiers1503.jpg, 317.09999999999997, 335.29999999999995, 355.59999999999997, 397.59999999999997, Sonic
SonicFrontiers1504.jpg, 280.875, 381.5, 369.25, 470.75, Sonic
SonicFrontiers1506.jpg, 285.44444444444446, 178.88888888888889, 352.3333333333333, 271.44444444444446, Sonic
SonicFrontiers1506.jpg, 412.22222222222223, 178.88888888888889, 475.22222222222223, 257.44444444444446, Rings
SonicFrontiers1506.jpg, 356.22222222222223, 231.0, 388.11111111111114, 327.44444444444446, Rings
SonicFrontiers1507.jpg, 297.5, 362.59999999999997, 352.09999999999997, 441.0, Sonic
SonicFrontiers1508.jpg, 292.09090909090907, 358.27272727272725, 349.3636363636364, 435.9090909090909, Sonic
SonicFrontiers1509.jpg, 285.25, 353.5, 377.125, 468.125, Sonic
SonicFrontiers151.jpg, 297.11111111111114, 185.88888888888889, 351.55555555555554, 275.3333333333333, Sonic
SonicFrontiers1516.jpg, 298.3076923076923, 335.46153846153845, 351.6153846153846, 420.0, Sonic
SonicFrontiers1517.jpg, 282.09999999999997, 348.59999999999997, 361.9, 412.29999999999995, Sonic
SonicFrontiers1518.jpg, 304.11111111111114, 377.22222222222223, 364.0, 436.3333333333333, SonicCurled
SonicFrontiers1519.jpg, 277.2, 343.0, 387.79999999999995, 429.79999999999995, Sonic
SonicFrontiers152.jpg, 299.25, 174.125, 373.625, 297.5, Sonic
SonicFrontiers1520.jpg, 297.5, 395.5, 359.625, 461.125, SonicCurled
SonicFrontiers1526.jpg, 299.44444444444446, 111.22222222222223, 396.6666666666667, 247.33333333333334, Sonic
SonicFrontiers1527.jpg, 298.45454545454544, 320.09090909090907, 346.1818181818182, 383.09090909090907, Sonic
SonicFrontiers1528.jpg, 288.55555555555554, 343.0, 346.11111111111114, 401.3333333333333, SonicCurled
SonicFrontiers1529.jpg, 294.7, 386.4, 354.2, 445.9, SonicCurled
SonicFrontiers153.jpg, 294.77777777777777, 122.88888888888889, 346.11111111111114, 190.55555555555557, Sonic
SonicFrontiers1533.jpg, 336.0, 305.9, 422.09999999999997, 403.9, SonicBoosting
SonicFrontiers1534.jpg, 281.55555555555554, 295.55555555555554, 362.44444444444446, 390.44444444444446, Sonic
SonicFrontiers1535.jpg, 139.125, 188.125, 226.625, 303.625, SonicBoosting
SonicFrontiers1536.jpg, 303.3333333333333, 161.77777777777777, 350.0, 207.66666666666666, SonicCurled
SonicFrontiers1537.jpg, 273.0, 72.33333333333333, 374.8888888888889, 230.22222222222223, Sonic
SonicFrontiers1538.jpg, 96.44444444444444, 143.88888888888889, 159.44444444444446, 218.55555555555557, Sonic
SonicFrontiers1539.jpg, 254.625, 69.125, 394.625, 238.0, Sonic
SonicFrontiers154.jpg, 305.2, 287.7, 354.9, 351.4, Sonic
SonicFrontiers1540.jpg, 258.22222222222223, 79.33333333333333, 402.8888888888889, 238.0, Sonic
SonicFrontiers1541.jpg, 261.625, 51.625, 388.5, 185.5, Sonic
SonicFrontiers1542.jpg, 277.375, 364.0, 340.375, 425.25, SonicCurled
SonicFrontiers1543.jpg, 244.99999999999997, 365.4, 308.0, 429.79999999999995, SonicCurled
SonicFrontiers1544.jpg, 317.625, 322.875, 379.75, 415.625, Sonic
SonicFrontiers1545.jpg, 302.55555555555554, 362.44444444444446, 383.44444444444446, 465.11111111111114, Sonic
SonicFrontiers1546.jpg, 313.44444444444446, 362.44444444444446, 401.3333333333333, 478.3333333333333, Sonic
SonicFrontiers1547.jpg, 270.375, 385.875, 375.375, 503.125, Sonic
SonicFrontiers1548.jpg, 32.0, 0.0, 96.0, 75.0, Rings
SonicFrontiers1548.jpg, 220.0, 17.0, 253.0, 103.0, Rings
SonicFrontiers1548.jpg, 321.0, 357.0, 417.0, 413.0, Rings
SonicFrontiers1548.jpg, 224.0, 391.0, 266.0, 471.0, Rings
SonicFrontiers1548.jpg, 72.0, 490.0, 104.0, 562.0, Rings
SonicFrontiers1548.jpg, 1.0, 343.0, 13.0, 393.0, Rings
SonicFrontiers1548.jpg, 248.0, 109.0, 434.0, 291.0, Rings
SonicFrontiers1548.jpg, 642.0, 275.0, 699.0, 431.0, Rings
SonicFrontiers1549.jpg, 259.77777777777777, 313.44444444444446, 360.11111111111114, 390.44444444444446, Sonic
SonicFrontiers155.jpg, 290.5, 329.0, 371.0, 385.875, Sonic
SonicFrontiers1550.jpg, 284.2, 294.7, 367.5, 391.29999999999995, Sonic
SonicFrontiers1551.jpg, 301.875, 338.625, 365.75, 402.5, SonicCurled
SonicFrontiers1552.jpg, 306.44444444444446, 309.55555555555554, 366.3333333333333, 398.22222222222223, Sonic
SonicFrontiers1553.jpg, 277.375, 83.125, 370.125, 218.75, Sonic
SonicFrontiers1554.jpg, 287.0, 399.0, 371.77777777777777, 530.4444444444445, Sonic
SonicFrontiers1555.jpg, 291.0, 377.0, 346.0, 432.0, SonicCurled
SonicFrontiers1556.jpg, 244.125, 355.25, 371.0, 434.875, Sonic
SonicFrontiers1557.jpg, 287.875, 364.0, 343.0, 455.875, Sonic
SonicFrontiers1558.jpg, 289.09999999999997, 352.79999999999995, 346.5, 438.9, Sonic
SonicFrontiers1559.jpg, 280.0, 271.59999999999997, 338.79999999999995, 363.29999999999995, Sonic
SonicFrontiers156.jpg, 294.0, 239.39999999999998, 366.09999999999997, 349.29999999999995, Sonic
SonicFrontiers1560.jpg, 258.0, 290.0, 335.0, 357.0, SonicBoosting
SonicFrontiers1561.jpg, 317.3333333333333, 330.55555555555554, 424.6666666666667, 421.55555555555554, Sonic
SonicFrontiers1562.jpg, 282.625, 420.0, 400.75, 537.25, Sonic
SonicFrontiers1563.jpg, 298.6666666666667, 308.0, 341.44444444444446, 377.22222222222223, Sonic
SonicFrontiers1564.jpg, 291.9, 287.0, 352.09999999999997, 374.5, Sonic
SonicFrontiers1565.jpg, 293.22222222222223, 363.22222222222223, 352.3333333333333, 449.55555555555554, Sonic
SonicFrontiers1566.jpg, 289.79999999999995, 352.09999999999997, 372.4, 440.29999999999995, Sonic
SonicFrontiers1567.jpg, 288.75, 362.25, 367.5, 464.625, Sonic
SonicFrontiers1568.jpg, 275.625, 212.625, 360.5, 329.0, Sonic
SonicFrontiers1568.jpg, 297.5, 224.875, 397.25, 302.75, Rings
SonicFrontiers1568.jpg, 421.75, 121.625, 502.25, 196.0, Rings
SonicFrontiers1569.jpg, 281.1666666666667, 217.0, 369.83333333333337, 306.83333333333337, SonicCurled
SonicFrontiers157.jpg, 291.6666666666667, 327.44444444444446, 349.22222222222223, 382.6666666666667, Sonic
SonicFrontiers1570.jpg, 315.0, 364.0, 422.625, 469.0, Sonic
SonicFrontiers1571.jpg, 317.3333333333333, 284.6666666666667, 371.77777777777777, 364.0, Sonic
SonicFrontiers1572.jpg, 273.0, 235.2, 359.79999999999995, 338.09999999999997, Sonic
SonicFrontiers1572.jpg, 458.49999999999994, 97.3, 483.7, 117.6, Rings
SonicFrontiers1573.jpg, 329.875, 331.625, 426.125, 410.375, Sonic
SonicFrontiers1574.jpg, 292.25, 327.25, 393.75, 412.125, Sonic
SonicFrontiers1575.jpg, 289.3333333333333, 325.11111111111114, 383.44444444444446, 415.3333333333333, Sonic
SonicFrontiers1576.jpg, 291.9, 336.0, 345.79999999999995, 426.29999999999995, Sonic
SonicFrontiers1577.jpg, 290.11111111111114, 346.8888888888889, 348.44444444444446, 433.22222222222223, Sonic
SonicFrontiers1578.jpg, 288.55555555555554, 323.55555555555554, 364.0, 416.11111111111114, Sonic
SonicFrontiers1579.jpg, 281.55555555555554, 350.77777777777777, 354.6666666666667, 426.22222222222223, Sonic
SonicFrontiers158.jpg, 291.6666666666667, 135.33333333333334, 357.0, 215.44444444444446, Sonic
SonicFrontiers1580.jpg, 301.0, 359.3333333333333, 360.11111111111114, 418.44444444444446, SonicCurled
SonicFrontiers1581.jpg, 305.6666666666667, 353.8888888888889, 364.0, 471.3333333333333, Sonic
SonicFrontiers1581.jpg, 31.88888888888889, 322.77777777777777, 73.11111111111111, 370.22222222222223, Koko
SonicFrontiers1581.jpg, 609.7777777777778, 294.77777777777777, 667.3333333333334, 360.11111111111114, Koko
SonicFrontiers1581.jpg, 546.0, 302.55555555555554, 591.8888888888889, 363.22222222222223, Koko
SonicFrontiers1581.jpg, 486.8888888888889, 290.8888888888889, 521.1111111111111, 354.6666666666667, Koko
SonicFrontiers1581.jpg, 416.8888888888889, 296.3333333333333, 461.22222222222223, 368.6666666666667, Koko
SonicFrontiers1581.jpg, 365.55555555555554, 321.22222222222223, 404.44444444444446, 375.6666666666667, Koko
SonicFrontiers1581.jpg, 294.77777777777777, 301.77777777777777, 337.55555555555554, 347.6666666666667, Koko
SonicFrontiers1581.jpg, 106.55555555555556, 308.77777777777777, 145.44444444444446, 343.0, Koko
SonicFrontiers1581.jpg, 224.0, 331.3333333333333, 273.0, 382.6666666666667, Koko
SonicFrontiers1581.jpg, 162.55555555555557, 334.44444444444446, 205.33333333333334, 379.55555555555554, Koko
SonicFrontiers1582.jpg, 284.2, 312.9, 337.4, 405.29999999999995, Sonic
SonicFrontiers1583.jpg, 328.29999999999995, 366.09999999999997, 422.09999999999997, 476.7, Sonic
SonicFrontiers1584.jpg, 122.5, 394.625, 438.375, 698.25, Sonic
SonicFrontiers1584.jpg, 105.875, 114.625, 172.375, 182.0, Rings
SonicFrontiers1584.jpg, 357.0, 204.75, 581.0, 428.75, Rings
SonicFrontiers1584.jpg, 189.875, 269.5, 330.75, 414.75, Rings
SonicFrontiers1585.jpg, 273.875, 336.875, 337.75, 408.625, Sonic
SonicFrontiers1586.jpg, 296.625, 351.75, 368.375, 447.125, Sonic
SonicFrontiers1587.jpg, 481.0, 55.0, 634.0, 333.0, Sonic
SonicFrontiers1588.jpg, 266.875, 336.875, 330.75, 444.5, Sonic
SonicFrontiers1589.jpg, 343.0, 346.11111111111114, 403.6666666666667, 450.3333333333333, Sonic
SonicFrontiers159.jpg, 290.5, 336.0, 362.25, 390.25, Sonic
SonicFrontiers1590.jpg, 307.125, 183.75, 398.125, 308.875, Sonic
SonicFrontiers1590.jpg, 71.75, 622.125, 129.5, 695.625, Rings
SonicFrontiers1590.jpg, 109.375, 504.0, 157.5, 564.375, Rings
SonicFrontiers1590.jpg, 154.875, 427.0, 195.125, 478.625, Rings
SonicFrontiers1590.jpg, 203.0, 371.0, 236.25, 413.875, Rings
SonicFrontiers1590.jpg, 253.75, 329.0, 280.875, 368.375, Rings
SonicFrontiers1590.jpg, 303.625, 304.5, 329.0, 333.375, Rings
SonicFrontiers1590.jpg, 357.875, 273.875, 375.375, 304.5, Rings
SonicFrontiers1590.jpg, 408.625, 253.75, 426.125, 282.625, Rings
SonicFrontiers1590.jpg, 462.875, 237.125, 477.75, 265.125, Rings
SonicFrontiers1590.jpg, 514.5, 224.875, 529.375, 248.5, Rings
SonicFrontiers1590.jpg, 568.75, 214.375, 581.875, 238.875, Rings
SonicFrontiers1591.jpg, 302.55555555555554, 309.55555555555554, 353.11111111111114, 364.77777777777777, SonicCurled
SonicFrontiers1592.jpg, 299.25, 313.25, 353.5, 371.0, SonicCurled
SonicFrontiers1592.jpg, 336.875, 360.5, 357.0, 381.5, Rings
SonicFrontiers1592.jpg, 273.875, 440.125, 312.375, 475.125, Rings
SonicFrontiers1592.jpg, 217.0, 530.25, 243.25, 563.5, Rings
SonicFrontiers1592.jpg, 84.875, 476.875, 124.25, 509.25, Rings
SonicFrontiers1592.jpg, 345.625, 264.25, 384.125, 287.875, Rings
SonicFrontiers1592.jpg, 356.125, 175.875, 396.375, 196.875, Rings
SonicFrontiers1592.jpg, 354.375, 89.25, 390.25, 107.625, Rings
SonicFrontiers1592.jpg, 339.5, 3.5, 383.25, 22.75, Rings
SonicFrontiers1593.jpg, 294.0, 297.11111111111114, 357.0, 413.77777777777777, Sonic
SonicFrontiers1594.jpg, 286.22222222222223, 336.77777777777777, 364.77777777777777, 432.44444444444446, Sonic
SonicFrontiers1594.jpg, 397.44444444444446, 250.44444444444446, 423.8888888888889, 297.8888888888889, Rings
SonicFrontiers1594.jpg, 23.333333333333332, 192.11111111111111, 92.55555555555556, 253.55555555555557, Rings
SonicFrontiers1595.jpg, 304.8888888888889, 285.44444444444446, 349.22222222222223, 354.6666666666667, Sonic
SonicFrontiers1596.jpg, 119.77777777777779, 292.44444444444446, 185.88888888888889, 339.8888888888889, SonicBoosting
SonicFrontiers1597.jpg, 304.11111111111114, 272.22222222222223, 351.55555555555554, 351.55555555555554, Sonic
SonicFrontiers1598.jpg, 296.79999999999995, 296.79999999999995, 343.0, 368.9, Sonic
SonicFrontiers1599.jpg, 298.2, 288.4, 364.7, 383.59999999999997, Sonic
SonicFrontiers16.jpg, 282.79999999999995, 359.09999999999997, 346.5, 472.49999999999994, Sonic
SonicFrontiers160.jpg, 269.11111111111114, 324.3333333333333, 343.77777777777777, 437.11111111111114, Sonic
SonicFrontiers1600.jpg, 293.22222222222223, 333.6666666666667, 349.22222222222223, 415.3333333333333, Sonic
